outcome,deck1,deck2,level_1,level_2,hitpoint_1,elixir_1,hitpoint_2,elixir_2
False,"['Valkyrie', 'Mega Knight', 'Lightning', 'Tesla', 'Electro Wizard', 'Baby Dragon', 'Arrows', 'Bandit']","['Goblin Barrel', 'Hog Rider', 'The Log', 'Skeleton Army', 'Knight', 'Inferno Tower', 'Princess', 'Goblin Gang']","[11, 6, 7, 13, 4, 8, 13, 2]","[9, 12, 2, 8, 10, 8, 3, 10]","[1992.0, 0.0, 0.0, 1390.0, 0.0, 968.0, 0.0, 0.0]",35.0,"[167.0, 1864.0, 0.0, 61.0, 1519.0, 1320.0, 0.0, 265.0]",26.0
True,"['Goblin Gang', 'Princess', 'Goblin Barrel', 'Giant Skeleton', 'Fireball', 'The Log', 'Witch', 'Valkyrie']","['Rocket', 'Golem', 'Rage', 'Inferno Tower', 'Arrows', 'Minion Horde', 'Skeleton Army', 'Valkyrie']","[13, 5, 8, 7, 10, 3, 7, 10]","[8, 7, 6, 8, 11, 12, 6, 9]","[351.0, 0.0, 152.0, 2310.0, 627.0, 0.0, 576.0, 1814.0]",30.0,"[0.0, 3520.0, 0.0, 1320.0, 0.0, 252.0, 51.0, 1654.0]",36.0
True,"['Goblin Gang', 'Princess', 'Goblin Barrel', 'Giant Skeleton', 'Fireball', 'The Log', 'Witch', 'Valkyrie']","['Knight', 'Princess', 'Witch', 'Skeleton Army', 'The Log', 'Fireball', 'Inferno Tower', 'Valkyrie']","[13, 5, 8, 7, 10, 3, 7, 10]","[12, 4, 8, 6, 3, 8, 9, 9]","[351.0, 0.0, 152.0, 2310.0, 627.0, 0.0, 576.0, 1814.0]",30.0,"[1832.0, 0.0, 634.0, 51.0, 0.0, 520.0, 1452.0, 1654.0]",29.0
False,"['Goblin Gang', 'Princess', 'Goblin Barrel', 'Giant Skeleton', 'Fireball', 'The Log', 'Witch', 'Valkyrie']","['Inferno Dragon', 'Bowler', 'Barbarian Barrel', 'Baby Dragon', 'Lumberjack', 'Balloon', 'Freeze', 'Arrows']","[13, 5, 8, 7, 10, 3, 7, 10]","[3, 5, 5, 6, 4, 7, 5, 10]","[351.0, 0.0, 152.0, 2310.0, 627.0, 0.0, 576.0, 1814.0]",30.0,"[0.0, 0.0, 0.0, 800.0, 0.0, 1155.0, 0.0, 0.0]",31.0
True,"['Goblin Gang', 'Princess', 'Goblin Barrel', 'Giant Skeleton', 'Fireball', 'The Log', 'Witch', 'Valkyrie']","['Goblin Giant', 'Inferno Tower', 'Executioner', 'Clone', 'Guards', 'Dart Goblin', 'Goblin Barrel', 'Giant Snowball']","[13, 5, 8, 7, 10, 3, 7, 10]","[7, 8, 7, 5, 6, 9, 8, 12]","[351.0, 0.0, 152.0, 2310.0, 627.0, 0.0, 576.0, 1814.0]",30.0,"[2163.0, 1320.0, 794.0, 0.0, 150.0, 216.0, 152.0, 0.0]",30.0
True,"['Goblin Gang', 'Princess', 'Goblin Barrel', 'Giant Skeleton', 'Fireball', 'The Log', 'Witch', 'Valkyrie']","['Mega Knight', 'Mini P.E.K.K.A', 'Dart Goblin', 'Goblin Barrel', 'Knight', 'Goblin Gang', 'Princess', 'Bats']","[12, 5, 8, 7, 10, 3, 7, 10]","[4, 9, 10, 8, 13, 13, 5, 11]","[318.0, 0.0, 152.0, 2310.0, 627.0, 0.0, 576.0, 1814.0]",30.0,"[0.0, 1129.0, 237.0, 152.0, 2014.0, 351.0, 0.0, 81.0]",28.0
False,"['Goblin Gang', 'Princess', 'Goblin Barrel', 'Giant Skeleton', 'Fireball', 'The Log', 'Witch', 'Valkyrie']","['Dart Goblin', 'Minions', 'Princess', 'Electro Wizard', 'Lumberjack', 'Royal Giant', 'Zap', 'Rage']","[12, 5, 8, 7, 10, 3, 7, 10]","[10, 12, 3, 3, 4, 12, 12, 7]","[318.0, 0.0, 152.0, 2310.0, 627.0, 0.0, 576.0, 1814.0]",30.0,"[237.0, 252.0, 0.0, 0.0, 0.0, 3372.0, 0.0, 0.0]",27.0
True,"['Goblin Gang', 'Princess', 'Goblin Barrel', 'Giant Skeleton', 'Fireball', 'The Log', 'Witch', 'Valkyrie']","['Wizard', 'P.E.K.K.A', 'Goblin Barrel', 'Balloon', 'Freeze', 'Fireball', 'Skeleton Army', 'Witch']","[12, 5, 8, 7, 10, 3, 7, 10]","[10, 7, 7, 7, 6, 8, 5, 5]","[318.0, 0.0, 152.0, 2310.0, 627.0, 0.0, 576.0, 1814.0]",30.0,"[656.0, 2585.0, 139.0, 1155.0, 72.0, 520.0, 0.0, 0.0]",36.0
False,"['Goblin Gang', 'Princess', 'Goblin Barrel', 'Giant Skeleton', 'Fireball', 'The Log', 'Witch', 'Valkyrie']","['Princess', 'Goblin Barrel', 'Goblin Gang', 'Inferno Tower', 'The Log', 'Knight', 'Dart Goblin', 'Hog Rider']","[12, 5, 8, 7, 10, 3, 7, 10]","[4, 7, 12, 8, 3, 12, 10, 9]","[318.0, 0.0, 152.0, 2310.0, 627.0, 0.0, 576.0, 1814.0]",30.0,"[0.0, 139.0, 318.0, 1320.0, 0.0, 1832.0, 237.0, 1408.0]",26.0
True,"['Goblin Gang', 'Princess', 'Goblin Barrel', 'Giant Skeleton', 'Fireball', 'The Log', 'Witch', 'Valkyrie']","['Valkyrie', 'Barbarians', 'Baby Dragon', 'Skeleton Army', 'Witch', 'Arrows', 'Goblin Barrel', 'Princess']","[12, 5, 8, 7, 10, 3, 7, 10]","[11, 13, 7, 7, 7, 10, 7, 4]","[318.0, 0.0, 152.0, 2310.0, 627.0, 0.0, 576.0, 1814.0]",30.0,"[1992.0, 809.0, 880.0, 56.0, 576.0, 0.0, 139.0, 0.0]",30.0
False,"['Goblin Gang', 'Princess', 'Goblin Barrel', 'Giant Skeleton', 'Fireball', 'The Log', 'Witch', 'Valkyrie']","['Mega Knight', 'Elite Barbarians', 'Bandit', 'Goblins', 'Arrows', 'Bats', 'Electro Wizard', 'Baby Dragon']","[12, 5, 8, 7, 10, 3, 7, 10]","[4, 13, 3, 12, 13, 12, 3, 8]","[318.0, 0.0, 152.0, 2310.0, 627.0, 0.0, 576.0, 1814.0]",30.0,"[0.0, 1415.0, 0.0, 221.0, 0.0, 89.0, 0.0, 968.0]",31.0
False,"['Goblin Gang', 'Princess', 'Goblin Barrel', 'Giant Skeleton', 'Fireball', 'The Log', 'Witch', 'Valkyrie']","['Dart Goblin', 'Lumberjack', 'Balloon', 'Mega Knight', 'Dark Prince', 'Wizard', 'Skeleton Army', 'The Log']","[12, 5, 8, 7, 10, 3, 7, 10]","[9, 2, 7, 6, 6, 9, 5, 3]","[318.0, 0.0, 152.0, 2310.0, 627.0, 0.0, 576.0, 1814.0]",30.0,"[216.0, 0.0, 1155.0, 0.0, 150.0, 598.0, 0.0, 0.0]",33.0
False,"['Goblin Gang', 'Princess', 'Goblin Barrel', 'Giant Skeleton', 'Fireball', 'The Log', 'Witch', 'Valkyrie']","['Mini P.E.K.K.A', 'Witch', 'Rage', 'Battle Ram', 'Valkyrie', 'Hog Rider', 'Executioner', 'Electro Wizard']","[12, 5, 8, 7, 10, 3, 7, 10]","[10, 9, 7, 10, 8, 10, 8, 4]","[318.0, 0.0, 152.0, 2310.0, 627.0, 0.0, 576.0, 1814.0]",30.0,"[1239.0, 696.0, 0.0, 829.0, 1504.0, 1544.0, 873.0, 0.0]",32.0
False,"['Goblin Gang', 'Princess', 'Goblin Barrel', 'Giant Skeleton', 'Fireball', 'The Log', 'Witch', 'Valkyrie']","['Skeleton Army', 'Mega Knight', 'Witch', 'P.E.K.K.A', 'Princess', 'Zap', 'Wizard', 'Lightning']","[12, 5, 8, 7, 10, 3, 7, 10]","[5, 5, 8, 7, 2, 13, 11, 5]","[318.0, 0.0, 152.0, 2310.0, 627.0, 0.0, 576.0, 1814.0]",30.0,"[0.0, 0.0, 634.0, 2585.0, 0.0, 0.0, 720.0, 0.0]",38.0
False,"['Goblin Barrel', 'Barbarian Barrel', 'Electro Wizard', 'Arrows', 'Ram Rider', 'Magic Archer', 'Inferno Tower', 'Skeleton Army']","['Wizard', 'The Log', 'Hog Rider', 'Electro Wizard', 'Mega Knight', 'Cannon', 'Zap', 'Bandit']","[8, 6, 3, 13, 4, 3, 9, 8]","[11, 4, 10, 4, 3, 11, 11, 3]","[152.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1452.0, 61.0]",29.0,"[720.0, 0.0, 1544.0, 0.0, 0.0, 896.0, 0.0, 0.0]",30.0
False,"['Goblin Barrel', 'Barbarian Barrel', 'Electro Wizard', 'Arrows', 'Ram Rider', 'Magic Archer', 'Inferno Tower', 'Skeleton Army']","['Rage', 'Mega Knight', 'Royal Ghost', 'Mirror', 'Witch', 'Electro Dragon', 'Lightning', 'Mini P.E.K.K.A']","[8, 6, 3, 13, 4, 3, 9, 8]","[5, 4, 2, 5, 6, 5, 6, 10]","[152.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1452.0, 61.0]",29.0,"[0.0, 0.0, 0.0, 0.0, 524.0, 0.0, 0.0, 1239.0]",32.0
False,"['Goblin Barrel', 'Barbarian Barrel', 'Electro Wizard', 'Arrows', 'Ram Rider', 'Magic Archer', 'Inferno Tower', 'Skeleton Army']","['The Log', 'Skeleton Army', 'Mega Minion', 'Bandit', 'Elite Barbarians', 'Hog Rider', 'Bats', 'Bomber']","[8, 6, 3, 13, 4, 3, 9, 8]","[4, 6, 8, 2, 12, 8, 10, 9]","[152.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1452.0, 61.0]",29.0,"[0.0, 51.0, 632.0, 0.0, 1286.0, 1280.0, 74.0, 398.0]",26.0
False,"['Goblin Barrel', 'Barbarian Barrel', 'Electro Wizard', 'Arrows', 'Ram Rider', 'Magic Archer', 'Inferno Tower', 'Skeleton Army']","['Elite Barbarians', 'Valkyrie', 'Bats', 'Tesla', 'Goblin Barrel', 'Dart Goblin', 'Fireball', 'The Log']","[8, 6, 3, 13, 4, 3, 9, 8]","[11, 11, 10, 14, 7, 10, 10, 3]","[152.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1452.0, 61.0]",29.0,"[1172.0, 1992.0, 74.0, 1525.0, 139.0, 237.0, 627.0, 0.0]",28.0
False,"['Skeleton Army', 'Lumberjack', 'Wizard', 'Prince', 'Electro Wizard', 'Mega Knight', 'Tesla', 'Zap']","['Electro Wizard', 'Inferno Tower', 'Wall Breakers', 'Dark Prince', 'Skeletons', 'Ram Rider', 'The Log', 'Fireball']","[8, 3, 11, 8, 3, 4, 12, 14]","[4, 9, 7, 6, 12, 3, 3, 10]","[61.0, 0.0, 720.0, 1470.0, 0.0, 0.0, 1264.0, 0.0]",34.0,"[0.0, 1452.0, 227.0, 150.0, 89.0, 0.0, 0.0, 627.0]",27.0
False,"['Mega Knight', 'Zappies', 'Rage', 'Wall Breakers', 'Skeleton Army', 'Arrows', 'Valkyrie', 'Elite Barbarians']","['Inferno Dragon', 'Dart Goblin', 'Skeleton Army', 'Balloon', 'Lumberjack', 'Valkyrie', 'Arrows', 'Bats']","[6, 12, 7, 9, 9, 14, 12, 14]","[6, 12, 9, 9, 6, 12, 14, 14]","[0.0, 582.0, 0.0, 275.0, 67.0, 0.0, 2190.0, 1552.0]",31.0,"[0.0, 286.0, 67.0, 1396.0, 0.0, 2190.0, 0.0, 108.0]",28.0
True,"['Mega Knight', 'Zappies', 'Rage', 'Wall Breakers', 'Skeleton Army', 'Arrows', 'Valkyrie', 'Elite Barbarians']","['Tornado', 'Inferno Tower', 'Minions', 'Zap', 'Wizard', 'Skeleton Army', 'Hog Rider', 'P.E.K.K.A']","[6, 12, 7, 9, 9, 14, 12, 14]","[7, 10, 14, 14, 11, 9, 12, 9]","[0.0, 582.0, 0.0, 275.0, 67.0, 0.0, 2190.0, 1552.0]",31.0,"[0.0, 1592.0, 305.0, 0.0, 720.0, 67.0, 1864.0, 3125.0]",32.0
True,"['Mega Knight', 'Zappies', 'Rage', 'Wall Breakers', 'Skeleton Army', 'Arrows', 'Valkyrie', 'Elite Barbarians']","['Zap', 'Royal Ghost', 'Lumberjack', 'Bandit', 'Prince', 'Wizard', 'Bomber', 'Archers']","[6, 12, 7, 9, 9, 14, 12, 14]","[12, 4, 4, 5, 9, 11, 13, 14]","[0.0, 582.0, 0.0, 275.0, 67.0, 0.0, 2190.0, 1552.0]",31.0,"[0.0, 0.0, 0.0, 0.0, 1615.0, 720.0, 580.0, 403.0]",28.0
False,"['Mega Knight', 'Zappies', 'Rage', 'Wall Breakers', 'Skeleton Army', 'Arrows', 'Valkyrie', 'Elite Barbarians']","['Lava Hound', 'Inferno Dragon', 'Goblin Gang', 'Arrows', 'Graveyard', 'Minion Horde', 'Skeleton Army', 'Fireball']","[6, 12, 7, 9, 9, 14, 12, 14]","[5, 4, 13, 13, 5, 14, 9, 11]","[0.0, 582.0, 0.0, 275.0, 67.0, 0.0, 2190.0, 1552.0]",31.0,"[0.0, 0.0, 351.0, 0.0, 245.0, 305.0, 67.0, 689.0]",34.0
True,"['Mega Knight', 'Zappies', 'Rage', 'Wall Breakers', 'Skeleton Army', 'Arrows', 'Valkyrie', 'Elite Barbarians']","['Sparky', 'Tornado', 'Mirror', 'Elixir Golem', 'Prince', 'Fireball', 'Rage', 'Bats']","[6, 12, 7, 9, 9, 14, 12, 14]","[6, 9, 9, 12, 9, 12, 9, 14]","[0.0, 582.0, 0.0, 275.0, 67.0, 0.0, 2190.0, 1552.0]",31.0,"[0.0, 0.0, 0.0, 1864.0, 1615.0, 757.0, 0.0, 108.0]",25.0
True,"['Mega Knight', 'Zappies', 'Rage', 'Wall Breakers', 'Skeleton Army', 'Arrows', 'Valkyrie', 'Elite Barbarians']","['Royal Ghost', 'Wizard', 'Freeze', 'Knight', 'Zap', 'Rage', 'Elite Barbarians', 'Skeleton Army']","[6, 12, 7, 9, 9, 14, 12, 14]","[6, 12, 5, 12, 13, 7, 14, 8]","[0.0, 582.0, 0.0, 275.0, 67.0, 0.0, 2190.0, 1552.0]",31.0,"[0.0, 792.0, 0.0, 1832.0, 0.0, 0.0, 1552.0, 61.0]",28.0
False,"['Mega Knight', 'Zappies', 'Rage', 'Wall Breakers', 'Skeleton Army', 'Arrows', 'Valkyrie', 'Elite Barbarians']","['Knight', 'Lava Hound', 'Ice Spirit', 'Inferno Dragon', 'Dart Goblin', 'Zap', 'Guards', 'Electro Dragon']","[6, 12, 7, 9, 9, 14, 12, 14]","[14, 5, 12, 6, 12, 14, 9, 9]","[0.0, 582.0, 0.0, 275.0, 67.0, 0.0, 2190.0, 1552.0]",31.0,"[2210.0, 0.0, 252.0, 0.0, 286.0, 0.0, 199.0, 790.0]",28.0
False,"['Mega Knight', 'Zappies', 'Rage', 'Wall Breakers', 'Skeleton Army', 'Arrows', 'Valkyrie', 'Elite Barbarians']","['Mega Knight', 'Witch', 'Ice Spirit', 'Cannon', 'Fireball', 'The Log', 'Skeletons', 'Goblin Barrel']","[6, 12, 7, 9, 9, 14, 12, 14]","[6, 9, 14, 14, 12, 6, 14, 9]","[0.0, 582.0, 0.0, 275.0, 67.0, 0.0, 2190.0, 1552.0]",31.0,"[0.0, 696.0, 305.0, 1186.0, 757.0, 0.0, 108.0, 167.0]",26.0
False,"['Inferno Tower', 'The Log', 'Valkyrie', 'Goblin Barrel', 'Arrows', 'Mega Knight', 'Skeleton Army', 'Princess']","['Dark Prince', 'Valkyrie', 'Minions', 'Arrows', 'Fireball', 'Baby Dragon', 'Spear Goblins', 'Mini P.E.K.K.A']","[12, 6, 12, 9, 13, 6, 9, 5]","[9, 12, 14, 14, 12, 9, 14, 12]","[1922.0, 0.0, 2190.0, 167.0, 0.0, 0.0, 67.0, 0.0]",30.0,"[199.0, 2190.0, 305.0, 0.0, 757.0, 1064.0, 176.0, 1495.0]",28.0
False,"['Inferno Tower', 'The Log', 'Valkyrie', 'Goblin Barrel', 'Arrows', 'Mega Knight', 'Skeleton Army', 'Princess']","['The Log', 'Goblin Gang', 'Mega Minion', 'Elite Barbarians', 'Ice Golem', 'Hog Rider', 'Earthquake', 'Dart Goblin']","[12, 6, 12, 9, 13, 6, 9, 5]","[6, 14, 12, 14, 11, 12, 12, 12]","[1922.0, 0.0, 2190.0, 167.0, 0.0, 0.0, 67.0, 0.0]",30.0,"[0.0, 384.0, 920.0, 1552.0, 1197.0, 1864.0, 243.0, 286.0]",26.0
True,"['Goblin Hut', 'Poison', 'Dart Goblin', 'Mini P.E.K.K.A', 'Goblin Barrel', 'Wizard', 'Inferno Dragon', 'Bomb Tower']","['Hog Rider', 'Goblin Gang', 'Minion Horde', 'Musketeer', 'Valkyrie', 'Mirror', 'Mini P.E.K.K.A', 'Poison']","[12, 9, 12, 12, 9, 12, 6, 11]","[12, 14, 14, 12, 12, 8, 12, 9]","[1712.0, 600.0, 286.0, 1495.0, 167.0, 792.0, 0.0, 1356.0]",32.0,"[1864.0, 384.0, 305.0, 792.0, 2190.0, 0.0, 1495.0, 600.0]",28.0
False,"['Goblin Hut', 'Poison', 'Dart Goblin', 'Mini P.E.K.K.A', 'Goblin Barrel', 'Elite Barbarians', 'Inferno Dragon', 'Bomb Tower']","['Dark Prince', 'Prince', 'Bandit', 'Archers', 'Arrows', 'Wizard', 'Flying Machine', 'Ram Rider']","[12, 9, 12, 12, 9, 14, 6, 11]","[9, 9, 6, 14, 14, 12, 12, 6]","[1712.0, 600.0, 286.0, 1495.0, 167.0, 1552.0, 0.0, 1356.0]",33.0,"[199.0, 1615.0, 0.0, 403.0, 0.0, 792.0, 675.0, 0.0]",32.0
False,"['Goblin Hut', 'Poison', 'Dart Goblin', 'Mini P.E.K.K.A', 'Goblin Barrel', 'Elite Barbarians', 'Inferno Dragon', 'Bomb Tower']","['Ram Rider', 'Wizard', 'Fireball', 'The Log', 'Prince', 'Skeleton Army', 'Minion Horde', 'Valkyrie']","[12, 9, 12, 12, 9, 14, 6, 11]","[6, 12, 12, 3, 8, 8, 14, 12]","[1712.0, 600.0, 286.0, 1495.0, 167.0, 1552.0, 0.0, 1356.0]",33.0,"[0.0, 792.0, 757.0, 0.0, 1470.0, 61.0, 305.0, 2190.0]",33.0
False,"['Goblin Hut', 'Poison', 'Dart Goblin', 'Mini P.E.K.K.A', 'Goblin Barrel', 'Elite Barbarians', 'Inferno Dragon', 'Bomb Tower']","['Witch', 'Valkyrie', 'Balloon', 'Minion Horde', 'Arrows', 'Mirror', 'Mega Knight', 'Wizard']","[12, 9, 12, 12, 9, 14, 6, 11]","[9, 12, 9, 14, 14, 9, 6, 12]","[1712.0, 600.0, 286.0, 1495.0, 167.0, 1552.0, 0.0, 1356.0]",33.0,"[696.0, 2190.0, 1396.0, 305.0, 0.0, 0.0, 0.0, 792.0]",34.0
False,"['Goblin Hut', 'Poison', 'Dart Goblin', 'Mini P.E.K.K.A', 'Goblin Barrel', 'Elite Barbarians', 'Inferno Dragon', 'Bomb Tower']","['Skeleton Barrel', 'Valkyrie', 'Magic Archer', 'Mega Knight', 'Skeleton Army', 'Wizard', 'Executioner', 'Lumberjack']","[12, 9, 12, 12, 9, 14, 6, 11]","[14, 12, 4, 6, 9, 12, 9, 6]","[1712.0, 600.0, 286.0, 1495.0, 167.0, 1552.0, 0.0, 1356.0]",33.0,"[1017.0, 2190.0, 0.0, 0.0, 67.0, 792.0, 960.0, 0.0]",35.0
False,"['Goblin Hut', 'Poison', 'Dart Goblin', 'Mini P.E.K.K.A', 'Goblin Barrel', 'Elite Barbarians', 'Inferno Dragon', 'Bomb Tower']","['Wizard', 'Rocket', 'P.E.K.K.A', 'Valkyrie', 'Minion Horde', 'Mega Knight', 'Goblin Barrel', 'Skeleton Army']","[12, 9, 12, 12, 9, 14, 6, 11]","[12, 12, 9, 12, 14, 6, 9, 9]","[1712.0, 600.0, 286.0, 1495.0, 167.0, 1552.0, 0.0, 1356.0]",33.0,"[792.0, 0.0, 3125.0, 2190.0, 305.0, 0.0, 167.0, 67.0]",40.0
False,"['Goblin Hut', 'Poison', 'Dart Goblin', 'Mini P.E.K.K.A', 'Goblin Barrel', 'Elite Barbarians', 'Inferno Dragon', 'Bomb Tower']","['Sparky', 'Archers', 'Wizard', 'Guards', 'Giant', 'Lumberjack', 'Zap', 'Mirror']","[12, 9, 12, 12, 9, 14, 6, 11]","[6, 14, 12, 9, 12, 6, 14, 9]","[1712.0, 600.0, 286.0, 1495.0, 167.0, 1552.0, 0.0, 1356.0]",33.0,"[0.0, 403.0, 792.0, 199.0, 4336.0, 0.0, 0.0, 0.0]",28.0
True,"['Goblin Hut', 'Poison', 'Dart Goblin', 'Mini P.E.K.K.A', 'Goblin Barrel', 'Elite Barbarians', 'Inferno Dragon', 'Bomb Tower']","['Hunter', 'Baby Dragon', 'Inferno Dragon', 'Goblin Gang', 'Rage', 'Balloon', 'Bats', 'Fireball']","[12, 9, 12, 12, 9, 14, 6, 11]","[9, 9, 6, 14, 9, 9, 14, 12]","[1712.0, 600.0, 286.0, 1495.0, 167.0, 1552.0, 0.0, 1356.0]",33.0,"[696.0, 1064.0, 0.0, 384.0, 0.0, 1396.0, 108.0, 757.0]",28.0
False,"['Goblin Hut', 'Poison', 'Dart Goblin', 'Mini P.E.K.K.A', 'Goblin Barrel', 'Elite Barbarians', 'Inferno Dragon', 'Bomb Tower']","['Skeleton Barrel', 'Bats', 'Witch', 'Battle Ram', 'Goblin Gang', 'Mega Knight', 'Clone', 'Wizard']","[12, 9, 12, 12, 9, 14, 6, 11]","[14, 14, 9, 12, 14, 6, 9, 12]","[1712.0, 600.0, 286.0, 1495.0, 167.0, 1552.0, 0.0, 1356.0]",33.0,"[1017.0, 108.0, 696.0, 1001.0, 384.0, 0.0, nan, 792.0]",32.0
False,"['Goblin Hut', 'Poison', 'Dart Goblin', 'Mini P.E.K.K.A', 'Goblin Barrel', 'Elite Barbarians', 'Inferno Dragon', 'Bomb Tower']","['Fireball', 'Mega Knight', 'Lumberjack', 'Zap', 'Balloon', 'Arrows', 'Witch', 'Goblin Gang']","[12, 9, 12, 12, 9, 14, 6, 11]","[10, 4, 4, 13, 7, 12, 7, 12]","[1712.0, 600.0, 286.0, 1495.0, 167.0, 1552.0, 0.0, 1356.0]",33.0,"[627.0, 0.0, 0.0, 0.0, 1155.0, 0.0, 576.0, 318.0]",33.0
True,"['Goblin Hut', 'Poison', 'Dart Goblin', 'Mini P.E.K.K.A', 'Goblin Barrel', 'Elite Barbarians', 'Inferno Dragon', 'Bomb Tower']","['Zap', 'The Log', 'Hog Rider', 'Prince', 'Lumberjack', 'Skeleton Army', 'Mega Knight', 'Minion Horde']","[12, 9, 12, 12, 9, 14, 6, 11]","[14, 6, 12, 9, 5, 9, 6, 14]","[1712.0, 600.0, 286.0, 1495.0, 167.0, 1552.0, 0.0, 1356.0]",33.0,"[0.0, 0.0, 1864.0, 1615.0, 0.0, 67.0, 0.0, 305.0]",32.0
True,"['Rage', 'Mega Knight', 'Zap', 'Executioner', 'Inferno Tower', 'The Log', 'Hog Rider', 'Skeleton Army']","['Wizard', 'Skeleton Army', 'Mega Knight', 'Minion Horde', 'Prince', 'Elixir Golem', 'Bandit', 'Barbarian Barrel']","[8, 6, 13, 9, 11, 4, 12, 8]","[12, 9, 6, 14, 9, 12, 6, 9]","[0.0, 0.0, 0.0, 960.0, 1749.0, 0.0, 1864.0, 61.0]",30.0,"[792.0, 67.0, 0.0, 305.0, 1615.0, 1864.0, 0.0, 0.0]",33.0
False,"['Rage', 'Mega Knight', 'Zap', 'Executioner', 'Inferno Tower', 'The Log', 'Hog Rider', 'Skeleton Army']","['Balloon', 'Barbarians', 'Mega Knight', 'Wizard', 'Mirror', 'Miner', 'Fireball', 'Hog Rider']","[8, 6, 13, 9, 11, 4, 12, 8]","[9, 14, 6, 12, 8, 6, 12, 12]","[0.0, 0.0, 0.0, 960.0, 1749.0, 0.0, 1864.0, 61.0]",30.0,"[1396.0, 888.0, 0.0, 792.0, 0.0, 0.0, 757.0, 1864.0]",33.0
False,"['Rage', 'Mega Knight', 'Zap', 'Executioner', 'Inferno Tower', 'The Log', 'Hog Rider', 'Skeleton Army']","['Skeleton Army', 'The Log', 'Mega Knight', 'Elixir Golem', 'Tesla', 'X-Bow', 'Inferno Dragon', 'Magic Archer']","[8, 6, 13, 9, 11, 4, 12, 8]","[9, 6, 6, 12, 14, 9, 6, 6]","[0.0, 0.0, 0.0, 960.0, 1749.0, 0.0, 1864.0, 61.0]",30.0,"[67.0, 0.0, 0.0, 1864.0, 1525.0, 1383.0, 0.0, 0.0]",33.0
True,"['Rage', 'Mega Knight', 'Zap', 'Executioner', 'Inferno Tower', 'The Log', 'Hog Rider', 'Skeleton Army']","['Bats', 'Poison', 'Knight', 'Tombstone', 'Barbarian Barrel', 'Cannon', 'Princess', 'Miner']","[8, 6, 13, 9, 11, 4, 12, 8]","[14, 9, 14, 12, 9, 13, 6, 6]","[0.0, 0.0, 0.0, 960.0, 1749.0, 0.0, 1864.0, 61.0]",30.0,"[108.0, 600.0, 2210.0, 558.0, 0.0, 1081.0, 0.0, 0.0]",23.0
False,"['Rage', 'Mega Knight', 'Zap', 'Executioner', 'Inferno Tower', 'The Log', 'Hog Rider', 'Skeleton Army']","['Skeleton Army', 'Hog Rider', 'Inferno Tower', 'Musketeer', 'The Log', 'Mini P.E.K.K.A', 'Ice Spirit', 'Zap']","[8, 6, 13, 9, 11, 4, 12, 8]","[9, 12, 12, 12, 6, 12, 14, 14]","[0.0, 0.0, 0.0, 960.0, 1749.0, 0.0, 1864.0, 61.0]",30.0,"[67.0, 1864.0, 1922.0, 792.0, 0.0, 1495.0, 305.0, 0.0]",25.0
True,"['Rage', 'Mega Knight', 'Zap', 'Executioner', 'Inferno Tower', 'The Log', 'Hog Rider', 'Skeleton Army']","['Ice Spirit', 'Dart Goblin', 'P.E.K.K.A', 'Bandit', 'The Log', 'Witch', 'Skeleton Barrel', 'Fireball']","[8, 6, 13, 9, 11, 4, 12, 8]","[14, 11, 9, 5, 4, 8, 13, 11]","[0.0, 0.0, 0.0, 960.0, 1749.0, 0.0, 1864.0, 61.0]",30.0,"[305.0, 260.0, 3125.0, 0.0, 0.0, 634.0, 927.0, 689.0]",28.0
False,"['Rage', 'Mega Knight', 'Zap', 'Executioner', 'Inferno Tower', 'The Log', 'Hog Rider', 'Skeleton Army']","['Baby Dragon', 'Valkyrie', 'Mini P.E.K.K.A', 'Witch', 'Dart Goblin', 'Arrows', 'Skeleton Army', 'Bandit']","[8, 6, 13, 9, 11, 4, 12, 8]","[9, 12, 12, 9, 10, 11, 7, 6]","[0.0, 0.0, 0.0, 960.0, 1749.0, 0.0, 1864.0, 61.0]",30.0,"[1064.0, 2190.0, 1495.0, 696.0, 237.0, 0.0, 56.0, 0.0]",29.0
False,"['Zap', 'Lumberjack', 'Knight', 'Balloon', 'Minion Horde', 'Miner', 'Bomber', 'Minions']","['Zap', 'Lightning', 'Knight', 'Golem', 'Archers', 'Elixir Collector', 'Mega Minion', 'Night Witch']","[13, 6, 14, 9, 14, 5, 13, 13]","[13, 8, 14, 8, 13, 10, 10, 5]","[0.0, 0.0, 2210.0, 1396.0, 305.0, 0.0, 580.0, 278.0]",28.0,"[0.0, 0.0, 2210.0, 3872.0, 367.0, 974.0, 762.0, 0.0]",35.0
