type,gameMode,crowns1,startingTrophies2,crowns2,deck1,deck2,avg_cards_level_1,avg_cards_level_2,avg_cards_level_diff,crowns_won,2_won
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,5675.0,1,"['Fireball', 'Wizard', 'Minion Horde', 'Arrows', 'Baby Dragon', 'Valkyrie', 'Elite Barbarians', 'Barbarians']","['Valkyrie', 'Golem', 'Night Witch', 'Hog Rider', 'Fireball', 'Golden Knight', 'Firecracker', 'Musketeer']",14.0,12.75,-1.25,1,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,5638.0,0,"['Fireball', 'Wizard', 'Minion Horde', 'Arrows', 'Baby Dragon', 'Valkyrie', 'Elite Barbarians', 'Barbarians']","['Arrows', 'Hog Rider', 'Rocket', 'Prince', 'Mini P.E.K.K.A', 'Baby Dragon', 'Skeleton Army', 'Elixir Golem']",14.0,14.0,0.0,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,5623.0,0,"['Fireball', 'Wizard', 'Minion Horde', 'Arrows', 'Baby Dragon', 'Valkyrie', 'Elite Barbarians', 'Barbarians']","['Mega Knight', 'Wall Breakers', 'Mighty Miner', 'Miner', 'Prince', 'Zap', 'Bats', 'Musketeer']",14.0,12.625,-1.375,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",3,5554.0,0,"['Fireball', 'Wizard', 'Minion Horde', 'Arrows', 'Baby Dragon', 'Valkyrie', 'Elite Barbarians', 'Barbarians']","['Royal Ghost', 'Fireball', 'Magic Archer', 'Electro Wizard', 'Zap', 'Bandit', 'Battle Ram', 'P.E.K.K.A']",14.0,12.125,-1.875,-3,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,5577.0,1,"['Fireball', 'Wizard', 'Minion Horde', 'Arrows', 'Baby Dragon', 'Valkyrie', 'Elite Barbarians', 'Barbarians']","['Zap', 'Firecracker', 'Knight', 'Freeze', 'Bats', 'Hog Rider', 'Dart Goblin', 'Skeleton Army']",14.0,12.625,-1.375,1,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,5634.0,1,"['Fireball', 'Wizard', 'Minion Horde', 'Arrows', 'Baby Dragon', 'Valkyrie', 'Elite Barbarians', 'Barbarians']","['Wizard', 'Balloon', 'Lightning', 'Baby Dragon', 'Fireball', 'Prince', 'Minion Horde', 'Mega Knight']",14.0,13.375,-0.625,1,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,5682.0,2,"['Fireball', 'Wizard', 'Minion Horde', 'Arrows', 'Baby Dragon', 'Valkyrie', 'Elite Barbarians', 'Barbarians']","['Baby Dragon', 'Arrows', 'Inferno Dragon', 'Hog Rider', 'Rocket', 'Balloon', 'Lumberjack', 'Skeleton Army']",14.0,14.0,0.0,1,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",2,5667.0,1,"['Fireball', 'Wizard', 'Minion Horde', 'Arrows', 'Baby Dragon', 'Valkyrie', 'Elite Barbarians', 'Barbarians']","['Arrows', 'Minion Horde', 'Wizard', 'Bomber', 'Golden Knight', 'Skeleton Army', 'Giant', 'Hog Rider']",14.0,13.75,-0.25,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",2,5608.0,1,"['Fireball', 'Wizard', 'Minion Horde', 'Arrows', 'Baby Dragon', 'Valkyrie', 'Elite Barbarians', 'Barbarians']","['Golem', 'Night Witch', 'Clone', 'Baby Dragon', 'Electro Dragon', 'Musketeer', 'Arrows', 'Skeleton Army']",14.0,12.25,-1.75,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,5567.0,0,"['Fireball', 'Wizard', 'Minion Horde', 'Arrows', 'Baby Dragon', 'Valkyrie', 'Elite Barbarians', 'Barbarians']","['Graveyard', 'Poison', 'Dark Prince', 'Electro Wizard', 'Cannon Cart', 'Mortar', 'Barbarian Barrel', 'Inferno Dragon']",14.0,12.25,-1.75,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",2,5589.0,1,"['Skeleton Army', 'Princess', 'Lumberjack', 'Minion Horde', 'Hog Rider', 'Zap', 'Rocket', 'Inferno Tower']","['Arrows', 'Rocket', 'Hog Rider', 'Barbarians', 'Mega Knight', 'Minion Horde', 'Rage', 'Prince']",12.75,13.75,1.0,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",1,5530.0,0,"['Skeleton Army', 'Princess', 'Lumberjack', 'Minion Horde', 'Hog Rider', 'Zap', 'Rocket', 'Inferno Tower']","['Prince', 'Mega Knight', 'Witch', 'Arrows', 'Rage', 'Elite Barbarians', 'Minion Horde', 'Mini P.E.K.K.A']",12.75,11.75,-1.0,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",0,5580.0,1,"['Skeleton Army', 'Princess', 'Lumberjack', 'Minion Horde', 'Hog Rider', 'Zap', 'Rocket', 'Inferno Tower']","['Guards', 'Dart Goblin', 'Giant Snowball', 'Knight', 'Fire Spirit', 'Tesla', 'Skeleton Barrel', 'Electro Wizard']",12.75,12.0,-0.75,1,1
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",1,5530.0,0,"['Skeleton Army', 'Princess', 'Lumberjack', 'Minion Horde', 'Hog Rider', 'Zap', 'Rocket', 'Inferno Tower']","['Tesla', 'Golem', 'Ice Wizard', 'Zap', 'Ice Spirit', 'Golden Knight', 'Minions', 'Firecracker']",12.75,12.0,-0.75,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",1,5473.0,0,"['Skeleton Army', 'Princess', 'Lumberjack', 'Minion Horde', 'Hog Rider', 'Zap', 'Rocket', 'Inferno Tower']","['Baby Dragon', 'Valkyrie', 'Arrows', 'Goblin Barrel', 'Fireball', 'P.E.K.K.A', 'Dart Goblin', 'Guards']",12.75,12.125,-0.625,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",2,5515.0,3,"['Skeleton Army', 'Princess', 'Lumberjack', 'Minion Horde', 'Hog Rider', 'Zap', 'Rocket', 'Inferno Tower']","['Prince', 'Hog Rider', 'Zap', 'Minion Horde', 'Dart Goblin', 'Wizard', 'Lumberjack', 'Mega Knight']",12.75,12.875,0.125,1,1
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",0,5542.0,1,"['Skeleton Army', 'Princess', 'Lumberjack', 'Minion Horde', 'Hog Rider', 'Zap', 'Rocket', 'Inferno Tower']","['Electro Giant', 'Cannon', 'The Log', 'Ice Spirit', 'Lightning', 'Firecracker', 'Phoenix', 'Knight']",12.75,12.0,-0.75,1,1
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",2,5530.0,1,"['Skeleton Army', 'Princess', 'Lumberjack', 'Minion Horde', 'Hog Rider', 'Zap', 'Rocket', 'Inferno Tower']","['Mini P.E.K.K.A', 'Hog Rider', 'Witch', 'The Log', 'Valkyrie', 'Balloon', 'Elite Barbarians', 'Goblin Barrel']",12.75,13.25,0.5,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",0,5574.0,1,"['Skeleton Army', 'Princess', 'Lumberjack', 'Minion Horde', 'Hog Rider', 'Zap', 'Rocket', 'Inferno Tower']","['Knight', 'Goblin Gang', 'Princess', 'Inferno Tower', 'The Log', 'Ice Spirit', 'Goblin Barrel', 'Rocket']",12.75,12.75,0.0,1,1
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",2,5500.0,1,"['Skeleton Army', 'Princess', 'Lumberjack', 'Minion Horde', 'Hog Rider', 'Zap', 'Rocket', 'Inferno Tower']","['Goblin Hut', 'Goblin Barrel', 'Lightning', 'Arrows', 'Rocket', 'Golem', 'Witch', 'Valkyrie']",12.75,12.625,-0.125,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,5570.0,3,"['Skeleton Army', 'Princess', 'Lumberjack', 'Minion Horde', 'Hog Rider', 'Zap', 'Rocket', 'Inferno Tower']","['Ram Rider', 'Hog Rider', 'Valkyrie', 'Mini P.E.K.K.A', 'Minions', 'Goblin Gang', 'Tesla', 'The Log']",12.625,11.75,-0.875,3,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,5591.0,1,"['Skeleton Army', 'Princess', 'Lumberjack', 'Minion Horde', 'Hog Rider', 'Zap', 'Rocket', 'Inferno Tower']","['Wall Breakers', 'Goblin Barrel', 'Inferno Dragon', 'Tornado', 'Mega Knight', 'Furnace', 'Baby Dragon', 'Arrows']",12.625,13.0,0.375,1,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,5586.0,2,"['Skeleton Army', 'Princess', 'Lumberjack', 'Minion Horde', 'Hog Rider', 'Zap', 'Rocket', 'Inferno Tower']","['Valkyrie', 'Bandit', 'Mirror', 'Arrows', 'Fireball', 'Goblin Barrel', 'Minions', 'Cannon']",12.625,13.75,1.125,1,1
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",1,5508.0,0,"['Witch', 'The Log', 'Tornado', 'Mini P.E.K.K.A', 'Bandit', 'Magic Archer', 'Mega Knight', 'Golden Knight']","['Knight', 'Archers', 'Poison', 'Hog Rider', 'Ice Wizard', 'Inferno Dragon', 'Bats', 'Arrows']",11.625,12.375,0.75,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",0,5561.0,3,"['Witch', 'The Log', 'Tornado', 'Mini P.E.K.K.A', 'Bandit', 'Magic Archer', 'Mega Knight', 'Golden Knight']","['Princess', 'Valkyrie', 'Bomber', 'Wizard', 'Archers', 'Skeleton Army', 'Giant Skeleton', 'Mini P.E.K.K.A']",11.625,13.5,1.875,3,1
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",0,5566.0,3,"['Witch', 'The Log', 'Tornado', 'Mini P.E.K.K.A', 'Bandit', 'Magic Archer', 'Mega Knight', 'Golden Knight']","['Ram Rider', 'Giant Skeleton', 'Lumberjack', 'Wizard', 'Minions', 'Prince', 'Witch', 'Minion Horde']",11.625,13.0,1.375,3,1
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",1,5548.0,0,"['Witch', 'The Log', 'Tornado', 'Mini P.E.K.K.A', 'Bandit', 'Magic Archer', 'Mega Knight', 'Golden Knight']","['X-Bow', 'Tesla', 'Skeletons', 'The Log', 'Valkyrie', 'Archers', 'Electro Spirit', 'Fireball']",11.625,12.25,0.625,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",1,5529.0,0,"['Witch', 'The Log', 'Tornado', 'Mini P.E.K.K.A', 'Bandit', 'Magic Archer', 'Mega Knight', 'Golden Knight']","['Witch', 'The Log', 'Valkyrie', 'Electro Wizard', 'Prince', 'Zap', 'Wall Breakers', 'Cannon']",11.625,11.875,0.25,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",0,5530.0,1,"['Witch', 'The Log', 'Tornado', 'Mini P.E.K.K.A', 'Bandit', 'Magic Archer', 'Mega Knight', 'Golden Knight']","['Mega Knight', 'Witch', 'Hog Rider', 'Bomber', 'Musketeer', 'Archers', 'Zap', 'Guards']",11.625,10.875,-0.75,1,1
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",1,5565.0,2,"['Witch', 'The Log', 'Tornado', 'Mini P.E.K.K.A', 'Bandit', 'Magic Archer', 'Mega Knight', 'Golden Knight']","['Witch', 'Goblin Barrel', 'Minions', 'Firecracker', 'Freeze', 'Mini P.E.K.K.A', 'Hog Rider', 'Mega Knight']",11.625,12.0,0.375,1,1
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",3,5530.0,0,"['Witch', 'The Log', 'Tornado', 'Mini P.E.K.K.A', 'Bandit', 'Magic Archer', 'Mega Knight', 'Golden Knight']","['P.E.K.K.A', 'Executioner', 'Tornado', 'Electro Wizard', 'Fireball', 'Valkyrie', 'Zap', 'Hog Rider']",11.625,12.375,0.75,-3,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",0,5562.0,1,"['Witch', 'The Log', 'Tornado', 'Mini P.E.K.K.A', 'Bandit', 'Magic Archer', 'Mega Knight', 'Golden Knight']","['P.E.K.K.A', 'Mega Knight', 'Bandit', 'Magic Archer', 'The Log', 'Minions', 'Ice Spirit', 'Arrows']",11.625,12.125,0.5,1,1
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",1,5531.0,0,"['Witch', 'The Log', 'Tornado', 'Mini P.E.K.K.A', 'Bandit', 'Magic Archer', 'Mega Knight', 'Golden Knight']","['Hog Rider', 'The Log', 'Mega Knight', 'Zap', 'Goblin Barrel', 'Lumberjack', 'Musketeer', 'Inferno Tower']",11.625,11.25,-0.375,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",0,5560.0,1,"['Witch', 'The Log', 'Tornado', 'Mini P.E.K.K.A', 'Bandit', 'Magic Archer', 'Mega Knight', 'Golden Knight']","['Witch', 'Valkyrie', 'Hog Rider', 'Firecracker', 'Musketeer', 'The Log', 'Bandit', 'Zap']",11.625,14.0,2.375,1,1
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",0,5591.0,3,"['Royal Giant', 'Goblin Barrel', 'Skeleton Army', 'Valkyrie', 'Minions', 'Arrows', 'Musketeer', 'Inferno Tower']","['Giant', 'Rage', 'Golden Knight', 'Baby Dragon', 'Witch', 'Minions', 'Fireball', 'Hog Rider']",12.25,12.875,0.625,3,1
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",1,5565.0,2,"['Royal Giant', 'Goblin Barrel', 'Skeleton Army', 'Valkyrie', 'Minions', 'Arrows', 'Musketeer', 'Inferno Tower']","['Electro Wizard', 'Goblin Barrel', 'Tesla', 'Bomber', 'Goblin Gang', 'Wizard', 'The Log', 'Mini P.E.K.K.A']",12.25,13.125,0.875,1,1
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",2,5580.0,1,"['Royal Giant', 'Goblin Barrel', 'Skeleton Army', 'Valkyrie', 'Minions', 'Arrows', 'Musketeer', 'Inferno Tower']","['Skeleton Army', 'Mega Knight', 'The Log', 'Dart Goblin', 'Firecracker', 'Prince', 'Lumberjack', 'Elite Barbarians']",12.25,11.75,-0.5,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",1,5560.0,0,"['Royal Giant', 'Goblin Barrel', 'Skeleton Army', 'Valkyrie', 'Minions', 'Arrows', 'Musketeer', 'Inferno Tower']","['Hog Rider', 'Minion Horde', 'Giant Skeleton', 'Skeleton Army', 'Clone', 'Wizard', 'Musketeer', 'Spear Goblins']",12.25,12.5,0.25,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",1,5557.0,0,"['Royal Giant', 'Goblin Barrel', 'Skeleton Army', 'Valkyrie', 'Minions', 'Arrows', 'Musketeer', 'Inferno Tower']","['Arrows', 'Barbarian Barrel', 'Wall Breakers', 'Goblin Hut', 'Golden Knight', 'Skeleton Army', 'Royal Recruits', 'Mirror']",12.25,11.375,-0.875,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",1,5568.0,0,"['Royal Giant', 'Goblin Barrel', 'Skeleton Army', 'Valkyrie', 'Minions', 'Arrows', 'Musketeer', 'Inferno Tower']","['Zap', 'P.E.K.K.A', 'Skeleton Army', 'Inferno Tower', 'Valkyrie', 'Electro Wizard', 'Arrows', 'Hog Rider']",12.25,12.125,-0.125,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",3,5560.0,1,"['Royal Giant', 'Goblin Barrel', 'Skeleton Army', 'Valkyrie', 'Minions', 'Arrows', 'Musketeer', 'Inferno Tower']","['Bats', 'Balloon', 'Mega Knight', 'Wizard', 'Bandit', 'Electro Wizard', 'Firecracker', 'Rage']",12.25,11.625,-0.625,-2,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",1,5449.0,0,"['Dark Prince', 'Goblin Barrel', 'Minion Horde', 'Arrows', 'Hog Rider', 'Executioner', 'Electro Wizard', 'Mega Knight']","['Bats', 'Zap', 'Guards', 'Inferno Dragon', 'Fireball', 'Balloon', 'Ice Spirit', 'Mega Knight']",12.125,12.0,-0.125,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",1,5400.0,3,"['Dark Prince', 'Goblin Barrel', 'Minion Horde', 'Arrows', 'Hog Rider', 'Executioner', 'Electro Wizard', 'Mega Knight']","['Valkyrie', 'Fireball', 'Elite Barbarians', 'Wizard', 'Hog Rider', 'Zap', 'Skeleton Army', 'Minions']",12.125,11.75,-0.375,2,1
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",1,5397.0,0,"['Dark Prince', 'Goblin Barrel', 'Minion Horde', 'Arrows', 'Hog Rider', 'Executioner', 'Electro Wizard', 'Mega Knight']","['Baby Dragon', 'Wizard', 'Skeleton Army', 'Dark Prince', 'Mega Knight', 'Valkyrie', 'Arrows', 'Inferno Dragon']",12.125,12.5,0.375,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",2,5422.0,1,"['Dark Prince', 'Goblin Barrel', 'Minion Horde', 'Arrows', 'Hog Rider', 'Executioner', 'Electro Wizard', 'Mega Knight']","['Minion Horde', 'Witch', 'Wizard', 'Fireball', 'Elite Barbarians', 'Giant', 'Princess', 'Hog Rider']",12.125,11.875,-0.25,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",1,5454.0,0,"['Dark Prince', 'Goblin Barrel', 'Minion Horde', 'Arrows', 'Hog Rider', 'Executioner', 'Electro Wizard', 'Mega Knight']","['Witch', 'Valkyrie', 'Mirror', 'Hog Rider', 'Goblin Barrel', 'Firecracker', 'Inferno Tower', 'The Log']",12.125,13.25,1.125,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",1,5430.0,0,"['Dark Prince', 'Goblin Barrel', 'Minion Horde', 'Arrows', 'Hog Rider', 'Executioner', 'Electro Wizard', 'Mega Knight']","['Electro Giant', 'Dart Goblin', 'The Log', 'Lightning', 'Dark Prince', 'Skeletons', 'Hunter', 'Tesla']",12.125,11.375,-0.75,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",0,5176.0,3,"['Goblin Barrel', 'Princess', 'Musketeer', 'Baby Dragon', 'Miner', 'The Log', 'Skeleton Army', 'Valkyrie']","['Elite Barbarians', 'Hog Rider', 'Ice Spirit', 'Ice Golem', 'Freeze', 'Musketeer', 'Zap', 'Mega Minion']",12.125,11.0,-1.125,3,1
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",1,5158.0,2,"['Goblin Barrel', 'Princess', 'Musketeer', 'Baby Dragon', 'Miner', 'The Log', 'Skeleton Army', 'Valkyrie']","['Witch', 'Electro Giant', 'P.E.K.K.A', 'Mega Knight', 'Electro Dragon', 'Royal Ghost', 'Barbarians', 'Valkyrie']",12.125,11.75,-0.375,1,1
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",3,5195.0,0,"['Goblin Barrel', 'Princess', 'Musketeer', 'Baby Dragon', 'Miner', 'The Log', 'Skeleton Army', 'Valkyrie']","['Lumberjack', 'Balloon', 'Zap', 'Giant Skeleton', 'Freeze', 'Electro Wizard', 'Valkyrie', 'Inferno Tower']",12.125,11.125,-1.0,-3,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",0,5216.0,1,"['Goblin Barrel', 'Princess', 'Musketeer', 'Baby Dragon', 'Miner', 'The Log', 'Skeleton Army', 'Valkyrie']","['Electro Wizard', 'Wizard', 'Skeleton Army', 'Miner', 'The Log', 'Goblin Gang', 'Hog Rider', 'Mega Knight']",12.125,11.625,-0.5,1,1
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",2,5152.0,1,"['Goblin Barrel', 'Princess', 'Musketeer', 'Baby Dragon', 'Miner', 'The Log', 'Skeleton Army', 'Valkyrie']","['Valkyrie', 'Cannon', 'Miner', 'The Log', 'Baby Dragon', 'Inferno Dragon', 'Elite Barbarians', 'P.E.K.K.A']",12.125,12.125,0.0,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",2,5131.0,1,"['Goblin Barrel', 'Princess', 'Musketeer', 'Baby Dragon', 'Miner', 'The Log', 'Skeleton Army', 'Valkyrie']","['Miner', 'Witch', 'Mega Knight', 'Skeleton Army', 'Princess', 'Electro Giant', 'Elite Barbarians', 'Lumberjack']",12.125,11.0,-1.125,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",3,5103.0,0,"['Goblin Barrel', 'Princess', 'Musketeer', 'Baby Dragon', 'Miner', 'The Log', 'Skeleton Army', 'Valkyrie']","['Dart Goblin', 'Valkyrie', 'Mini P.E.K.K.A', 'Witch', 'Baby Dragon', 'Arrows', 'The Log', 'Goblin Barrel']",12.125,11.375,-0.75,-3,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",0,5123.0,3,"['Goblin Barrel', 'Princess', 'Musketeer', 'Baby Dragon', 'Miner', 'The Log', 'Skeleton Army', 'Valkyrie']","['Barbarians', 'Musketeer', 'Knight', 'Elite Barbarians', 'Dart Goblin', 'Princess', 'Executioner', 'Minion Horde']",12.125,11.875,-0.25,3,1
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",1,5130.0,3,"['Goblin Barrel', 'Princess', 'Musketeer', 'Baby Dragon', 'Miner', 'The Log', 'Skeleton Army', 'Valkyrie']","['Valkyrie', 'The Log', 'Mega Knight', 'Wizard', 'Hog Rider', 'Magic Archer', 'Minion Horde', 'Ice Spirit']",12.125,11.125,-1.0,2,1
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",0,5188.0,3,"['Goblin Barrel', 'Princess', 'Musketeer', 'Baby Dragon', 'Miner', 'The Log', 'Skeleton Army', 'Valkyrie']","['Skeleton Army', 'Arrows', 'Mini P.E.K.K.A', 'Rage', 'Elite Barbarians', 'The Log', 'Mega Knight', 'Wizard']",12.125,13.125,1.0,3,1
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",0,5213.0,1,"['Goblin Barrel', 'Princess', 'Musketeer', 'Baby Dragon', 'Miner', 'The Log', 'Skeleton Army', 'Valkyrie']","['Electro Wizard', 'Fireball', 'Zap', 'Mega Minion', 'Mega Knight', 'Miner', 'Dark Prince', 'Prince']",12.125,11.75,-0.375,1,1
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",0,5183.0,3,"['Goblin Barrel', 'Princess', 'Musketeer', 'Baby Dragon', 'Miner', 'The Log', 'Skeleton Army', 'Valkyrie']","['Inferno Dragon', 'Valkyrie', 'Arrows', 'Witch', 'Goblin Barrel', 'Skeleton Army', 'Goblin Gang', 'Mini P.E.K.K.A']",12.125,11.375,-0.75,3,1
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",1,5169.0,0,"['Goblin Barrel', 'Princess', 'Musketeer', 'Baby Dragon', 'Miner', 'The Log', 'Skeleton Army', 'Valkyrie']","['Musketeer', 'Ice Spirit', 'Royal Ghost', 'Cannon Cart', 'Giant Snowball', 'Lightning', 'Mega Minion', 'Mortar']",12.125,10.5,-1.625,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",1,5137.0,0,"['Goblin Barrel', 'Princess', 'Musketeer', 'Baby Dragon', 'Miner', 'The Log', 'Skeleton Army', 'Valkyrie']","['Witch', 'Wizard', 'Goblin Gang', 'Mega Knight', 'Inferno Dragon', 'Valkyrie', 'Baby Dragon', 'Freeze']",12.125,10.875,-1.25,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",1,5175.0,2,"['Goblin Barrel', 'Princess', 'Musketeer', 'Baby Dragon', 'Miner', 'The Log', 'Skeleton Army', 'Valkyrie']","['Goblin Gang', 'P.E.K.K.A', 'Dart Goblin', 'Prince', 'Princess', 'Goblin Barrel', 'Inferno Tower', 'The Log']",12.125,10.25,-1.875,1,1
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",1,5156.0,0,"['Goblin Barrel', 'Princess', 'Musketeer', 'Baby Dragon', 'Miner', 'The Log', 'Skeleton Army', 'Valkyrie']","['Knight', 'Princess', 'Ice Spirit', 'Goblin Gang', 'Inferno Tower', 'Rocket', 'Goblin Barrel', 'The Log']",12.125,10.75,-1.375,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",0,5160.0,3,"['Goblin Barrel', 'Princess', 'Musketeer', 'Baby Dragon', 'Miner', 'The Log', 'Skeleton Army', 'Valkyrie']","['Witch', 'Rage', 'Royal Hogs', 'Valkyrie', 'Bats', 'Mega Knight', 'Elite Barbarians', 'Baby Dragon']",12.125,11.875,-0.25,3,1
PvP,"{'id': 72000006, 'name': 'Ladder'}",2,5137.0,0,"['Goblin Barrel', 'Princess', 'Musketeer', 'Baby Dragon', 'Miner', 'The Log', 'Skeleton Army', 'Valkyrie']","['Witch', 'P.E.K.K.A', 'Skeleton Army', 'Zap', 'The Log', 'Tombstone', 'Inferno Dragon', 'Princess']",12.125,11.0,-1.125,-2,0
PvP,"{'id': 72000006, 'name': 'Ladder'}",3,5093.0,0,"['Goblin Barrel', 'Princess', 'Musketeer', 'Baby Dragon', 'Miner', 'The Log', 'Skeleton Army', 'Valkyrie']","['Royal Delivery', 'Dark Prince', 'Miner', 'Tesla', 'Skeletons', 'The Log', 'Rocket', 'Spear Goblins']",12.125,9.875,-2.25,-3,0
PvP,"{'id': 72000006, 'name': 'Ladder'}",0,5155.0,1,"['Goblin Barrel', 'Princess', 'Musketeer', 'Baby Dragon', 'Miner', 'The Log', 'Skeleton Army', 'Valkyrie']","['Goblin Gang', 'Goblin Barrel', 'Balloon', 'Ice Wizard', 'The Log', 'Hog Rider', 'Electro Wizard', 'Valkyrie']",12.125,11.875,-0.25,1,1
PvP,"{'id': 72000006, 'name': 'Ladder'}",0,5164.0,1,"['Goblin Barrel', 'Princess', 'Musketeer', 'Baby Dragon', 'Miner', 'The Log', 'Skeleton Army', 'Valkyrie']","['Electro Spirit', 'Rocket', 'The Log', 'Miner', 'Skeletons', 'Knight', 'Inferno Tower', 'Wall Breakers']",12.125,11.25,-0.875,1,1
PvP,"{'id': 72000006, 'name': 'Ladder'}",0,5158.0,3,"['Goblin Barrel', 'Princess', 'Musketeer', 'Baby Dragon', 'Miner', 'The Log', 'Skeleton Army', 'Valkyrie']","['Mega Knight', 'Witch', 'Mini P.E.K.K.A', 'Zap', 'Fireball', 'Skeleton Army', 'Electro Wizard', 'Skeleton Barrel']",12.125,11.5,-0.625,3,1
PvP,"{'id': 72000006, 'name': 'Ladder'}",2,5145.0,1,"['Goblin Barrel', 'Princess', 'Musketeer', 'Baby Dragon', 'Miner', 'The Log', 'Skeleton Army', 'Valkyrie']","['Mini P.E.K.K.A', 'Goblin Barrel', 'Mega Knight', 'Baby Dragon', 'Fireball', 'Arrows', 'Witch', 'Skeleton Army']",12.125,11.5,-0.625,-1,0
PvP,"{'id': 72000006, 'name': 'Ladder'}",0,5167.0,3,"['Goblin Barrel', 'Princess', 'Musketeer', 'Baby Dragon', 'Miner', 'The Log', 'Skeleton Army', 'Valkyrie']","['Inferno Dragon', 'Electro Wizard', 'Mega Knight', 'Witch', 'Fireball', 'The Log', 'Guards', 'Archers']",12.125,10.625,-1.5,3,1
